id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
42499,epic,18000,citrus,citrus,,2022-12-26T16:42:30.962Z,50,50,20,48356,23353,1336.26,9260
42303,rare,20000,gamer,gamer,,2022-12-27T21:49:09.743Z,100,100,22,26649,11049,83.87,13060
51877,epic,16000,ape,ape,,2022-12-23T20:09:50.838Z,50,50,27,689,351,72.40,0
64996,epic,21500,mummy,mummy,,2022-12-26T14:58:20.749Z,50,50,42,3049,1571,4.30,15190
50841,rare,3499,wheeee,wheeee,,2022-10-13T15:46:41.207Z,150,150,43,488,219,6.63,0
57171,epic,14200,shades,shades,,2022-12-11T13:03:52.935Z,50,50,52,553,267,20.28,0
48412,rare,3600,gamer,gamer,,2022-12-27T09:17:35.982Z,100,100,62,1303,563,21.36,0
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,150,150,65,0,0,0,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,81,81,76,4490,1825,9.3,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,150,150,91,5886,2816,640.14,4750
49135,rare,6000,burger,burger,,2022-10-17T23:13:03.489Z,150,150,114,383,179,7.00,0
38248,rare,1200,bowie,bowie,,2022-12-28T00:57:25.530Z,331,331,123,857,331,7.03,0
52912,rare,3000,banana,banana,,2022-12-05T13:25:26.271Z,150,150,129,43,18,0.73,0
49149,rare,6000,burger,burger,,2022-10-17T23:12:49.502Z,150,150,128,423,200,11.52,0
49157,rare,6000,burger,burger,,2022-10-17T23:12:35.235Z,150,150,136,364,174,9.81,0
56523,rare,5999.99,ladybug,ladybug,,2022-10-12T09:23:50.423Z,150,150,142,110,53,0.99,0
65148,rare,2700,frankie,frankie,,2022-12-27T14:15:29.662Z,150,150,144,742,314,1.98,0
57138,rare,2800,jackolantern,jackolantern,,2022-12-24T09:29:12.279Z,150,150,154,543,319,88.58,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
12009,rare,12000,melon,melon,,2022-10-07T10:22:00.780Z,280,280,160,2300,886,9.11,2250
59117,rare,2733,jackolantern,jackolantern,,2022-12-25T16:23:28.160Z,150,150,161,157,78,1.53,0
45804,epic,50000,angel,angel,,2022-12-26T17:36:48.240Z,50,50,24,51153,25124,9089.87,17430
51197,uncommon,12000,ufo,ufo,,2022-12-27T21:16:12.272Z,600,600,177,9147,5522,2800.08,18650
45343,rare,3300,skullpatch,skullpatch,,2022-12-08T15:16:36.684Z,150,150,70,1202,504,37.19,500
38318,rare,1999,bowie,bowie,,2022-12-27T15:36:56.382Z,331,331,186,1510,587,10.30,0
57996,uncommon,1350,revolver,revolver,,2022-12-27T16:19:49.143Z,600,600,189,70,32,0.33,0
53154,uncommon,2600,dog,dog,,2022-12-28T03:04:04.679Z,600,600,193,329,168,2.38,0
49150,rare,7000,burger,burger,,2022-12-05T23:00:44.589Z,150,150,129,872,700,303.46,250
38347,rare,1200,bowie,bowie,,2022-12-28T00:56:21.777Z,331,331,209,3,0,2.0,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,280,280,140,0,0,0,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,295,295,154,391,120,0,0
46501,uncommon,10500,bomb,bomb,,2022-12-27T07:20:33.902Z,600,600,155,409,175,7.64,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
49165,rare,4000,burger,burger,,2022-12-05T09:31:41.587Z,150,150,144,592,304,33.57,0
49171,rare,3999,burger,burger,,2022-12-10T15:44:27.780Z,150,150,150,375,181,109.73,0
55628,common,190,clock,clock,,2022-12-27T19:35:58.091Z,2000,2000,273,4,3,0,0
8003,rare,1800,eyeball,eyeball,,2022-11-13T03:39:36.239Z,295,295,274,1394,533,10.53,0
50923,rare,4650,wheeee,wheeee,,2022-12-28T02:38:07.210Z,150,150,119,3604,1407,818.56,5820
51301,uncommon,20000,ufo,ufo,,2022-12-26T20:16:08.388Z,600,600,194,1734,807,347.92,0
67595,uncommon,2000,earth,earth,,2022-12-27T19:38:12.242Z,600,600,297,34,19,0,1250
