id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
44151,epic,13000,discoball,discoball,,2023-01-19T14:00:57.681Z,53,53,32,2604,1132,35.30,0
49931,rare,5000,cherry,cherry,,2023-01-24T02:03:23.481Z,100,100,82,611,298,14.78,0
42781,epic,13500,discoball,discoball,,2023-01-19T14:01:06.448Z,53,53,20,4210,1651,93.23,0
48649,rare,17000,floater,floater,,2022-12-26T20:15:38.378Z,150,150,30,2427,1414,9.43,0
49440,rare,5000,floater,floater,,2023-01-21T06:28:02.846Z,150,150,44,406,211,9.23,0
44702,epic,24000,citrus,citrus,,2023-01-23T14:34:29.883Z,50,50,49,57780,32027,2557.87,32940
50268,rare,4900,floater,floater,,2023-01-19T21:30:46.467Z,150,150,57,673,263,11.62,1000
69112,epic,7500,snowman,snowman,,2023-01-23T22:39:47.195Z,50,50,58,0,0,0,0
48718,rare,9523.809,gamer,gamer,,2022-11-04T01:26:49.076Z,100,100,68,674,333,11.24,0
46405,rare,4500,peach,peach,,2022-12-28T11:11:27.796Z,100,100,69,572,255,8.11,0
52051,rare,5000,floater,floater,,2023-01-21T06:32:09.227Z,150,150,70,210,106,5.23,0
67360,uncommon,2500,earth,earth,,2023-01-22T01:55:44.389Z,600,600,74,0,0,0,0
52344,rare,5000,floater,floater,,2023-01-21T06:27:49.289Z,150,150,76,394,204,6.57,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,81,81,76,4490,1825,9.3,0
53170,rare,5000,floater,floater,,2023-01-21T06:29:05.180Z,150,150,82,348,162,7.09,0
65087,rare,5000,frankie,frankie,,2023-01-24T02:30:33.294Z,150,150,83,3576,1590,13.19,370
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,150,150,85,11256,4795,137.78,490
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
5370,rare,1990,marble,marble,,2023-01-23T14:31:33.941Z,289,289,36,1129,403,7.93,0
54400,rare,5000,floater,floater,,2023-01-21T06:30:34.842Z,150,150,96,218,111,5.02,0
47655,rare,9500,gamer,gamer,,2022-12-04T23:38:26.149Z,100,100,46,8259,3930,1001.60,7500
54659,rare,5000,floater,floater,,2023-01-21T06:30:27.472Z,150,150,102,268,126,6.95,0
59261,rare,4142.85717285,cougar,cougar,,2023-01-24T00:06:37.179Z,150,150,105,0,0,0,0
54690,rare,5000,floater,floater,,2023-01-21T06:36:20.484Z,150,150,106,95,41,1.46,0
7408,rare,1700,marble,marble,,2022-12-07T17:04:13.486Z,289,289,107,1152,455,6.09,0
49137,rare,4500,burger,burger,,2023-01-24T02:01:26.683Z,150,150,116,401,192,4.97,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
65057,rare,7000,frankie,frankie,,2023-01-17T05:11:41.078Z,150,150,53,0,0,0,6800
5396,common,160,8ball,8ball,,2023-01-23T21:09:13.917Z,3585,3585,126,198,90,3.1,0
5397,common,150,8ball,8ball,,2023-01-23T11:39:14.213Z,3585,3585,127,1330,511,10.03,0
49150,rare,4500,burger,burger,,2023-01-24T02:01:07.032Z,150,150,129,872,700,303.46,250
45073,rare,3000,jackolantern,jackolantern,,2023-01-14T12:25:51.880Z,150,150,131,1182,481,18.18,0
49157,rare,6000,burger,burger,,2023-01-18T11:51:34.782Z,150,150,136,364,174,9.81,0
51077,uncommon,9990,ufo,ufo,,2023-01-23T20:49:42.675Z,600,600,140,12245,6466,268.96,0
55171,rare,5000,floater,floater,,2023-01-21T06:35:25.489Z,150,150,145,126,66,1.32,0
43527,epic,15000,royman,royman,,2022-07-18T05:52:39.069Z,50,50,44,1942,1063,326.27,0
56530,rare,8700,ladybug,ladybug,,2023-01-11T20:12:05.860Z,150,150,147,11019,5904,500.24,8760
44751,uncommon,1100,opencan,opencan,,2023-01-23T17:44:50.204Z,600,600,75,1624,689,308.13,50
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,100,100,100,390,196,3.96,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,292,292,154,391,120,0,0
46501,uncommon,2300,bomb,bomb,,2023-01-22T20:15:36.963Z,600,600,155,409,175,7.64,0
43656,epic,11000,discoball,discoball,,2023-01-20T17:20:49.625Z,53,53,26,3164,1341,54.30,0
43914,epic,9500,citrus,citrus,,2022-10-23T16:49:29.729Z,50,50,33,2360,1108,35.65,0
68400,rare,3700,peach,peach,,2023-01-05T11:36:30.669Z,100,100,103,0,0,0,0
49135,rare,6000,burger,burger,,2023-01-18T11:51:40.356Z,150,150,114,383,179,7.00,0
58421,rare,3000,jackolantern,jackolantern,,2023-01-22T00:07:18.158Z,150,150,157,13,7,3.30,1250
49245,epic,14000,potion,potion,,2023-01-23T02:10:36.225Z,50,50,47,14259,6747,1248.48,3920
49025,rare,6000,burger,burger,,2023-01-18T11:51:28.107Z,150,150,91,378,157,4.53,0
54135,rare,5000,floater,floater,,2023-01-21T06:29:48.752Z,150,150,91,266,141,6.62,0
44082,uncommon,1600,derp,derp,,2023-01-21T14:52:52.112Z,420,420,161,437,191,4.43,0
1147,rare,1495,coconut,coconut,,2023-01-16T16:19:59.844Z,289,289,64,61,30,0.99,0
49133,rare,4500,burger,burger,,2023-01-24T02:01:36.465Z,150,150,112,226,101,2.48,0
68637,epic,12950,mummy,mummy,,2023-01-17T09:12:17.790Z,50,50,51,0,0,0,0
4883,uncommon,2285,bull,bull,,2023-01-22T22:41:59.156Z,776,776,120,273,99,1.83,0
50462,cosmetic,14300,worldcup,worldcup,,2023-01-24T02:32:12.424Z,50,50,47,433,181,1.2,0
44911,epic,9999,snowman,snowman,,2022-12-15T23:15:45.699Z,50,50,44,2316,1036,49.57,0
59273,rare,8000,cougar,cougar,,2023-01-22T15:18:43.635Z,150,150,117,11951,5431,68.50,10800
59306,rare,5500,cougar,cougar,,2022-12-13T11:20:35.589Z,150,150,150,43,28,0.33,730
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,150,150,137,804,369,14.63,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,274,274,140,0,0,0,0
38318,rare,1888,bowie,bowie,,2023-01-22T19:19:27.857Z,328,328,186,1510,587,10.30,0
56523,rare,5999.99,ladybug,ladybug,,2022-10-12T09:23:50.423Z,150,150,142,110,53,0.99,0
49127,rare,4500,burger,burger,,2023-01-24T02:01:13.536Z,150,150,106,323,176,82.90,0
57138,rare,2500,jackolantern,jackolantern,,2023-01-23T22:46:13.361Z,150,150,154,543,319,88.58,0
65114,rare,4000,frankie,frankie,,2023-01-23T04:33:43.097Z,150,150,110,127,63,10.24,2270
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,292,292,118,1635,620,225.53,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,150,150,112,1544,797,0,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,292,292,199,2266,894,15.63,0
49060,uncommon,3500,casinochip,casinochip,,2023-01-23T14:37:20.362Z,600,600,150,293,143,4.87,0
901,epic,15000,devil,devil,,2022-10-30T04:54:34.964Z,81,81,2,4825,1854,45.04,0
42612,uncommon,3200,bomb,bomb,,2023-01-22T11:38:30.902Z,600,600,131,23383,7441,779.23,1730
67457,uncommon,3500,earth,earth,,2023-01-24T02:32:28.959Z,600,600,171,0,0,0,0
47729,uncommon,1100,cat,cat,,2023-01-22T00:24:40.752Z,600,600,219,66,24,0.33,0
50414,uncommon,1000,panda,panda,,2023-01-22T00:25:33.251Z,600,600,180,158,70,3.32,0
59303,rare,4595.238095238,cougar,cougar,,2023-01-23T01:55:58.710Z,150,150,147,129,58,1.39,0
12009,rare,12000,melon,melon,,2022-10-07T10:22:00.780Z,274,274,160,2300,886,9.11,2250
52023,rare,5000,floater,floater,,2023-01-21T06:34:53.548Z,150,150,67,102,49,0.73,0
56135,uncommon,3600,casinochip,casinochip,,2023-01-23T14:24:41.632Z,600,600,237,78,44,1.32,0
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,150,150,78,1168,630,151.43,220
48260,rare,3900,gamer,gamer,,2022-12-31T09:19:49.827Z,100,100,53,767,375,10.80,0
3107,rare,1820,coconut,coconut,,2022-12-07T17:11:12.141Z,289,289,249,1319,570,13.58,0
64972,epic,14500,mummy,mummy,,2023-01-23T22:34:35.755Z,50,50,18,15272,8248,1779.91,6140
53930,rare,2500,banana,banana,,2023-01-22T00:27:38.867Z,150,150,148,184,95,4.05,0
45934,rare,4000,gamer,gamer,,2022-12-31T09:19:56.973Z,100,100,32,1878,778,20.75,0
61757,uncommon,5000,revolver,revolver,,2023-01-22T00:57:31.065Z,600,600,282,9656,4034,1479.22,4270
62303,uncommon,800,watermelon,watermelon,,2023-01-21T19:07:22.546Z,600,600,295,62,18,0,500
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,292,292,303,1446,567,10.90,0
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,289,289,210,190,80,2.64,0
49194,rare,5000,gamer,gamer,,2023-01-08T06:25:58.979Z,100,100,85,853,378,11.27,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,289,289,314,119,66,3.18,0
2532,rare,3000,coconut,coconut,,2022-01-26T16:57:13.870Z,289,289,217,809,270,0,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,100,100,102,362,177,4.10,0
52769,rare,3000,banana,banana,,2023-01-23T07:36:37.128Z,150,150,126,745,305,5.74,0
47803,uncommon,3000,revolver,revolver,,2023-01-23T08:33:03.626Z,600,600,86,2216,1011,8.65,0
54281,uncommon,844,opencan,opencan,,2023-01-23T15:30:14.466Z,600,600,331,59,33,1.32,0
43262,uncommon,3000,skull,skull,,2023-01-22T22:56:33.206Z,653,653,333,379,177,5.65,0
52199,uncommon,7570,ufo,ufo,,2023-01-23T20:03:07.134Z,600,600,335,125,61,1.65,0
8003,rare,1800,eyeball,eyeball,,2022-11-13T03:39:36.239Z,292,292,274,1394,533,10.53,0
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,289,289,343,1170,429,4.38,0
59177,rare,4700,cougar,cougar,,2022-09-10T06:59:37.855Z,150,150,26,79,40,0,0
59286,rare,5000,cougar,cougar,,2023-01-14T21:13:20.487Z,150,150,130,4207,2304,44.62,250
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,289,289,279,0,0,0,0
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,292,292,257,312,118,0,0
2388,common,333,beachball,beachball,,2023-01-23T17:43:22.385Z,3509,3509,106,71,45,0.50,0
63097,uncommon,800,watermelon,watermelon,,2023-01-21T19:07:41.330Z,600,600,354,15,8,0.33,0
12374,rare,4000,marble,marble,,2022-06-05T15:02:42.491Z,289,289,292,604,160,0,0
62927,uncommon,1900,revolver,revolver,,2023-01-23T12:14:05.928Z,600,600,380,8,0,0,0
14775,rare,3000,marble,marble,,2023-01-22T19:13:53.929Z,289,289,387,1038,575,11.89,0
61802,uncommon,800,dog,dog,,2023-01-23T22:53:18.322Z,600,600,389,34,13,0,0
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,150,150,65,0,0,0,0
44385,common,275,volleyball,volleyball,,2023-01-23T15:10:09.822Z,2000,2000,410,172,82,1.43,0
63807,uncommon,775,watermelon,watermelon,,2023-01-22T12:34:14.364Z,600,600,415,2,1,0,0
56341,uncommon,1500,opencan,opencan,,2023-01-22T10:36:59.593Z,600,600,436,115,55,1.06,0
55842,common,1000,clock,clock,,2023-01-23T21:36:12.420Z,2000,2000,317,44,22,1.06,0
63080,uncommon,800,watermelon,watermelon,,2023-01-21T19:07:31.681Z,600,600,351,121,49,24.42,0
64996,epic,21000,mummy,mummy,,2023-01-19T00:09:05.363Z,50,50,42,3214,1648,4.30,15190
2910,uncommon,900,cute,cute,,2023-01-23T15:13:48.505Z,727,727,443,3282,1200,461.75,0
60689,uncommon,750,dog,dog,,2023-01-23T15:01:36.086Z,600,600,338,0,0,0,0
58757,common,200,virus,virus,,2023-01-24T00:22:38.006Z,2000,2000,463,15,7,0.4,0
56139,uncommon,999.99,panda,panda,,2023-01-23T19:34:15.531Z,600,600,482,85,49,1.98,0
49960,uncommon,2000,cat,cat,,2023-01-23T21:34:15.661Z,600,600,508,974,421,0,0
3115,common,140,beachball,beachball,,2023-01-24T02:42:29.102Z,3509,3509,513,192,85,2.25,0
49012,uncommon,1100,cat,cat,,2023-01-22T00:24:29.473Z,600,600,365,78,37,1.03,0
55536,uncommon,900,opencan,opencan,,2023-01-23T21:12:15.998Z,600,600,406,26,14,2.64,0
58897,common,198,virus,virus,,2023-01-24T00:22:53.823Z,2000,2000,529,15,7,0,0
64974,epic,12200,mummy,mummy,,2023-01-23T23:59:38.438Z,50,50,20,684,357,131.53,770
57592,uncommon,2700,opencan,opencan,,2023-01-22T20:16:20.812Z,600,600,541,46,23,0.33,0
57602,uncommon,900,opencan,opencan,,2023-01-23T21:12:22.854Z,600,600,547,1,0,0,0
57645,uncommon,920,opencan,opencan,,2023-01-23T09:11:54.269Z,600,600,553,24,16,0.4,0
55866,uncommon,2000,panda,panda,,2023-01-22T09:53:50.054Z,600,600,419,500,212,150.58,2500
63650,uncommon,2000,revolver,revolver,,2023-01-23T14:45:44.905Z,600,600,592,39,27,0,0
59053,uncommon,5000,moon,moon,,2023-01-23T17:16:17.059Z,600,600,416,68,30,0,0
