id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
41545,epic,13000,citrus,citrus,,2022-08-16T01:00:13.265Z,50,50,8,5507,2102,49.85,0
50815,rare,3499,wheeee,wheeee,,2022-10-13T15:46:37.278Z,150,150,17,662,301,158.88,0
41800,rare,2250,jackolantern,jackolantern,,2022-11-04T23:05:22.182Z,150,150,19,1775,784,78.34,0
47410,rare,5700,burger,burger,,2022-10-15T11:14:56.573Z,150,150,32,9443,3268,651.82,0
42192,epic,13500,royman,royman,,2022-11-16T15:15:07.240Z,50,50,34,23124,8209,69.73,0
44782,epic,8500,snowman,snowman,,2022-11-15T18:55:08.875Z,50,50,38,2646,1181,100.48,0
3993,epic,7000,baseball,baseball,,2022-11-05T20:16:33.461Z,71,71,40,1210,551,26.97,0
44897,epic,8500,snowman,snowman,,2022-11-15T18:55:27.560Z,50,50,43,2032,935,27.29,0
45532,rare,11000,egg,egg,,2022-11-17T17:15:16.123Z,100,100,46,1389,612,20.95,0
65975,epic,10000,royman,royman,,2022-11-17T20:34:49.598Z,50,50,55,0,0,0,0
58256,epic,11500,snowman,snowman,,2022-09-08T17:58:49.698Z,50,50,55,237,138,1.06,0
59208,rare,5000,cougar,cougar,,2022-11-17T10:32:56.071Z,150,150,57,7142,2711,11.67,1870
65054,rare,10000,frankie,frankie,,2022-11-10T07:28:42.878Z,150,150,50,752,343,111.27,5000
44515,epic,8500,snowman,snowman,,2022-11-15T18:54:46.929Z,50,50,35,2503,1058,30.94,0
48718,rare,9523.809,gamer,gamer,,2022-11-04T01:26:49.076Z,100,100,68,674,333,11.24,0
46405,rare,5000,peach,peach,,2022-10-13T17:57:16.399Z,100,100,69,572,255,8.11,0
14264,epic,8500,xmasball,xmasball,,2022-11-02T14:45:14.475Z,63,63,73,3621,1476,41.94,0
65080,rare,6900,frankie,frankie,,2022-11-07T02:25:52.421Z,150,150,76,0,0,0,0
36761,epic,8750,tamagochi,tamagochi,,2022-11-05T23:17:03.724Z,77,77,77,2865,1185,31.44,0
65085,rare,5000,frankie,frankie,,2022-11-11T21:22:23.679Z,150,150,81,0,0,0,0
10435,rare,1650,melon,melon,,2022-11-18T02:18:35.308Z,293,293,84,993,388,12.54,0
50827,rare,3499,wheeee,wheeee,,2022-10-13T15:46:54.503Z,150,150,29,464,225,27.11,0
36775,epic,30000,tamagochi,tamagochi,,2022-11-16T16:20:30.025Z,77,77,88,29582,11376,14.48,4250
46236,rare,6000,ninja,ninja,,2022-11-17T03:06:08.754Z,100,100,89,1969,983,151.61,0
2879,epic,12000,devil,devil,,2022-11-09T18:19:53.418Z,85,85,97,13942,6115,514.99,2000
9107,epic,8500,eyeball2,eyeball2,,2022-11-12T18:04:04.425Z,78,78,100,1905,646,19.53,500
50928,uncommon,2500,ufo,ufo,,2022-11-17T17:00:25.655Z,600,600,104,61,30,0.63,0
3647,rare,1880,eyeball,eyeball,,2022-08-10T17:19:30.688Z,295,295,109,1302,496,4.64,0
11029,rare,1650,melon,melon,,2022-11-18T02:18:38.358Z,293,293,110,753,347,38.81,0
50140,rare,3500,skullpatch,skullpatch,,2022-08-21T14:19:07.524Z,150,150,112,1506,782,0,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,292,292,113,2,1,0,0
49334,rare,6800,floater,floater,,2022-11-13T03:41:21.861Z,150,150,40,783,350,14.67,0
47657,uncommon,780,dog,dog,,2022-11-16T21:06:48.321Z,600,600,115,1352,679,137.43,0
5956,uncommon,545,yinyang,yinyang,,2022-11-16T20:43:26.748Z,766,766,116,1143,481,3.79,0
41120,common,220,soccerball,soccerball,,2022-11-17T22:25:55.321Z,2000,2000,122,631,255,9.03,0
6096,uncommon,3500,yinyang,yinyang,,2022-11-17T23:07:51.279Z,766,766,125,12390,4341,1.06,0
59290,rare,3300,cougar,cougar,,2022-11-14T17:46:15.447Z,150,150,134,57,35,0.99,0
49155,rare,3750,burger,burger,,2022-11-17T22:55:03.372Z,150,150,134,565,264,16.12,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,293,293,140,0,0,0,0
51619,rare,2800,skullpatch,skullpatch,,2022-11-17T00:13:55.819Z,150,150,149,182,96,4.24,0
49170,rare,6000,burger,burger,,2022-10-17T23:12:00.012Z,150,150,149,366,174,12.60,0
51130,uncommon,2500,ufo,ufo,,2022-11-17T17:00:03.102Z,600,600,155,54,26,0.73,0
52629,epic,19000,ghost,ghost,,2022-11-11T19:19:29.470Z,50,50,42,928,414,19.91,0
4434,rare,2500,eyeball,eyeball,,2022-09-17T18:12:10.842Z,295,295,157,4296,1263,2.4,0
61516,legendary,60000,botroyale,botroyale,,2022-11-10T23:11:19.495Z,10,10,7,787,379,152.93,570
52054,uncommon,750,casinochip,casinochip,,2022-11-16T09:17:18.635Z,600,600,167,158,67,9.31,0
42638,epic,8999,snowman,snowman,,2022-11-09T12:48:04.292Z,50,50,20,7043,3386,513.52,0
42517,epic,23000,shades,shades,,2022-11-10T02:52:23.981Z,50,50,23,51555,22784,11003.05,1750
51301,uncommon,3400,ufo,ufo,,2022-11-17T16:59:56.776Z,600,600,194,1734,807,347.92,0
53157,uncommon,575,dog,dog,,2022-11-17T19:46:43.969Z,600,600,194,199,95,2.19,0
988,epic,9500,devil,devil,,2022-10-23T16:50:34.353Z,85,85,26,1919,848,24.15,0
65018,rare,3500,frankie,frankie,,2022-11-15T23:06:28.905Z,150,150,14,0,0,0,850
6177,uncommon,595,bull,bull,,2022-11-17T09:16:23.515Z,800,800,200,75,45,0.33,0
13182,rare,1900,melon,melon,,2022-10-20T08:44:50.172Z,293,293,210,1114,469,11.43,0
10213,epic,7800,disguise,disguise,,2022-11-09T14:17:20.185Z,77,77,35,1002,365,18.21,0
4543,uncommon,777,target,target,,2022-11-18T02:43:52.450Z,756,756,217,382,142,2.69,0
47530,rare,3750,burger,burger,,2022-11-17T22:54:32.913Z,150,150,37,904,446,7.93,0
43099,common,500,soccerball,soccerball,,2022-11-17T21:47:12.068Z,2000,2000,230,385,159,1.0,500
44888,epic,8500,snowman,snowman,,2022-11-15T18:55:15.995Z,50,50,42,1746,781,37.49,0
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,295,295,257,312,118,0,0
57524,uncommon,599,dog,dog,,2022-11-17T09:22:02.568Z,600,600,257,92,45,7.70,0
7942,uncommon,597,bull,bull,,2022-11-16T18:13:15.923Z,800,800,262,188,95,3.57,0
65026,rare,2900,frankie,frankie,,2022-11-10T07:17:38.905Z,150,150,22,0,0,0,0
38418,rare,4500,bowie,bowie,,2022-07-16T19:22:13.969Z,337,337,270,536,199,5.22,0
44911,epic,8500,snowman,snowman,,2022-11-15T18:55:40.812Z,50,50,44,2316,1036,49.57,0
47619,rare,3750,burger,burger,,2022-11-17T22:54:36.260Z,150,150,44,706,312,8.92,0
8003,rare,1800,eyeball,eyeball,,2022-11-13T03:39:36.239Z,295,295,274,1394,533,10.53,0
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,290,290,279,0,0,0,0
54890,uncommon,2000,panda,panda,,2022-11-16T09:23:29.376Z,600,600,300,2627,1692,619.57,0
9584,rare,1300,eyeball,eyeball,,2022-10-24T20:12:35.931Z,295,295,343,42,10,0,0
50841,rare,3499,wheeee,wheeee,,2022-10-13T15:46:41.207Z,150,150,43,488,219,6.63,0
38514,rare,1500,bowie,bowie,,2022-10-22T03:02:12.546Z,337,337,350,873,325,5.19,0
52352,uncommon,2500,ufo,ufo,,2022-11-17T16:59:31.453Z,600,600,352,72,35,1.98,0
47,rare,10000,cherry,cherry,,2022-10-30T04:55:09.073Z,100,100,3,4074,1592,41.41,0
2158,epic,8000,devil,devil,,2022-11-01T06:28:40.634Z,85,85,78,1295,586,25.46,0
8611,epic,8005,eyeball2,eyeball2,,2022-11-17T23:16:36.163Z,78,78,79,4864,2022,43.84,0
21751,uncommon,2000,donut,donut,,2022-11-17T14:12:12.716Z,756,756,373,1543,579,1.98,5000
55622,uncommon,3333,panda,panda,,2022-11-17T20:09:56.030Z,600,600,374,13184,6060,2116.03,0
45880,uncommon,800,opencan,opencan,,2022-11-17T10:28:21.556Z,600,600,105,1113,523,6.51,220
38550,rare,3000,bowie,bowie,,2022-01-25T23:08:37.349Z,337,337,380,440,192,0,0
58603,common,180,virus,virus,,2022-11-17T03:12:59.026Z,2000,2000,385,0,0,0,0
42443,rare,2100,jackolantern,jackolantern,,2022-11-04T23:05:26.807Z,150,150,82,1401,566,18.57,0
49126,rare,5500,burger,burger,,2022-10-17T23:13:34.953Z,150,150,105,443,215,8.39,0
47310,rare,22500,burger,burger,,2022-10-30T04:48:59.424Z,150,150,1,3106,1502,612.55,0
49130,rare,3750,burger,burger,,2022-11-17T22:54:55.607Z,150,150,109,560,312,104.30,0
3721,uncommon,7012,target,target,,2022-11-15T19:39:12.611Z,756,756,31,742,287,5.85,50
56341,uncommon,1200,opencan,opencan,,2022-11-15T21:34:17.859Z,600,600,436,115,55,1.06,0
48054,rare,5000,candyswirl,candyswirl,,2022-10-10T17:11:36.016Z,100,100,100,390,196,3.96,0
53822,uncommon,2500,ufo,ufo,,2022-11-17T16:57:58.030Z,600,600,481,64,32,2.26,0
49128,rare,5500,burger,burger,,2022-10-17T23:13:24.059Z,150,150,107,394,189,4.96,0
1611,uncommon,349,tomato,tomato,,2022-11-15T18:36:34.769Z,779,779,108,201,89,3.13,0
49131,rare,6000,burger,burger,,2022-10-17T23:13:14.928Z,150,150,110,579,245,61.31,0
59681,uncommon,3000,moon,moon,,2022-11-17T16:46:28.781Z,600,600,503,40,18,0.33,0
56640,uncommon,2000,panda,panda,,2022-11-17T22:12:37.172Z,600,600,526,2355,1673,469.26,5000
50923,rare,4200,wheeee,wheeee,,2022-11-17T19:50:31.194Z,150,150,119,3526,1378,817.90,5820
59177,rare,4700,cougar,cougar,,2022-09-10T06:59:37.855Z,150,150,26,79,40,0,0
50925,rare,3808.57,wheeee,wheeee,,2022-09-15T13:49:34.325Z,150,150,121,351,171,4.77,0
52769,rare,1930,banana,banana,,2022-11-16T22:50:35.373Z,150,150,126,533,243,5.49,0
49149,rare,6000,burger,burger,,2022-10-17T23:12:49.502Z,150,150,128,423,200,11.52,0
44943,rare,2400,jackolantern,jackolantern,,2022-11-07T13:59:12.233Z,150,150,130,2978,1509,59.31,670
901,epic,15000,devil,devil,,2022-10-30T04:54:34.964Z,85,85,2,4825,1854,45.04,0
46407,common,380,soccerball,soccerball,,2022-11-17T19:07:53.269Z,2000,2000,584,1593,767,45.88,0
59926,uncommon,3000,moon,moon,,2022-11-17T16:46:13.090Z,600,600,584,33,15,0,0
50942,rare,3000,wheeee,wheeee,,2022-11-10T20:49:24.658Z,150,150,133,439,192,21.37,0
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,150,150,137,804,369,14.63,0
49163,rare,6000,burger,burger,,2022-10-17T23:12:14.765Z,150,150,142,474,233,9.31,0
65089,rare,3100,frankie,frankie,,2022-11-17T22:04:57.055Z,150,150,85,0,0,0,0
1727,uncommon,400,tomato,tomato,,2022-11-15T11:11:48.154Z,779,779,141,265,114,4.32,0
56523,rare,5999.99,ladybug,ladybug,,2022-10-12T09:23:50.423Z,150,150,142,110,53,0.99,0
59306,rare,5000,cougar,cougar,,2022-10-29T22:34:11.943Z,150,150,150,43,28,0.33,50
56531,rare,5600,ladybug,ladybug,,2022-10-31T21:01:16.574Z,150,150,148,272,124,5.49,0
53930,rare,8000,banana,banana,,2022-09-17T14:14:42.823Z,150,150,148,184,95,4.05,0
38215,rare,1650,bowie,bowie,,2022-08-16T00:59:06.089Z,337,337,93,613,232,5.95,0
36670,uncommon,600,fox,fox,,2022-11-17T10:16:03.387Z,797,797,753,1301,517,5.72,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,295,295,154,391,120,0,0
59531,common,420,virus,virus,,2022-11-17T20:21:40.493Z,2000,2000,757,0,0,0,0
